taxa,GBSv4names,WGStaxa,GDDDaystoSilk,GDDDaystoTassel,TasselLength,MainSpikeLength,TasselPrimaryBranches,TasselBranchLength,SpikeletsMainSpike,SpikeletsPrimaryBranch,SecondaryBranchNumber,EarHeight,LeafLength,LeafWidth,UpperLeafAngle,MiddleLeafAngle,CobDiameter,CobWeight,EarDiameter,EarLength,SeedSetLength,EarRowNumber,EarWeight,EarRankNumber,KernelWeight20
CML321,CML321:250040080,282set_CML321,500.10547,1049.358904,11.05755899,339.5485184,5.514661923,0.097328848,-0.298871999,0.187601203,191.0394185,176.228333,91.09323349,849.2556646,1.129180574,0.015258964,59.4101293,10.67298879,0.16861184,22.16976631,0.270391474,29.48608082,125.3765849,87.62488126,0.131064101
CML322,CML322:250040178,282set_CML322,458.0252038,975.8138453,29.48834412,342.5718005,5.524415747,-0.915960818,-0.767444611,-0.7548681,168.9070571,132.1706423,74.82771934,676.9429301,0.163881807,-0.248877881,59.29347263,10.78577211,0.169811886,20.84088906,0.203011679,29.28989379,113.3263566,80.22759451,0.243367688
CML323,CML323:250039793,282set_CML323,470.3031118,971.3674704,25.58939806,382.6158815,5.68247198,-0.719524592,-0.734427303,-0.717227942,190.5482643,116.1261547,60.00278364,777.847414,-0.271943949,0.045498705,60.86861579,10.48682743,0.16848802,21.66254239,0.339426868,28.70006075,124.5986979,82.77649101,-0.996738183
CML328,CML328:250040151,282set_CML328,454.8103566,988.2025655,12.20207758,324.4846652,5.359573858,1.182663563,0.882117774,2.325328954,173.0593266,137.8981244,87.38355483,615.5204075,-0.36870243,-0.057769749,58.67817763,11.37295327,0.169380913,21.30218388,-0.836652821,25.94833409,100.3524424,68.1009433,-0.420544764
CML331,CML331:250040037,282set_CML331,471.7344508,1038.588652,35.44156602,408.9058931,5.688224017,0.770030885,0.670154088,1.035133971,199.2823485,169.265863,95.11484176,790.3079603,0.809566355,0.08207703,61.83740137,9.903925489,0.169425404,21.71185941,-0.261294067,33.10766647,124.2764287,86.41366839,-0.320915055
CML332,CML332:250039821,282set_CML332,482.4474818,1006.924459,34.37258471,400.5545911,5.650254872,0.882748544,0.90406446,0.924403508,203.1482546,123.9945597,69.31868579,737.6646252,0.440832535,0.097966155,59.18198908,10.26303598,0.168871316,22.08449494,-0.138918455,29.17708992,111.3161571,74.52539494,-0.262920965
CML333,CML333:250039813,282set_CML333,481.8244431,992.4868719,41.2049137,302.1972029,5.146667099,2.188802706,1.71663637,1.594487886,166.4937374,152.8393823,91.94931318,714.725992,0.011142797,0.33759979,58.29622823,10.6745869,0.168945856,21.08963337,-0.21004745,27.37413741,108.7450884,78.18762368,-1.204269242
CML341,CML341:250040010,282set_CML341,479.6388122,1010.924287,6.146291823,363.7392997,5.584860563,-0.490578938,-0.898944999,-0.674102379,212.8018739,150.1442176,83.84032769,800.2098395,1.28246348,0.081936754,57.81303071,10.76772263,0.170867229,21.902441,0.174190405,31.8611608,109.3068584,83.33340336,-0.938156511
CML38,CML38:250040177,282set_CML38,506.1458238,1058.627097,43.5280377,347.3144183,5.413940108,0.965242419,0.845269744,1.318188766,176.3739756,128.9390748,75.49888212,723.832907,0.834318787,0.496816943,57.34048468,11.50344377,0.168429469,23.43797403,0.452995763,29.39297037,112.0346518,79.32601606,0.076376996
CML45,CML45:250039776,282set_CML45,541.6028797,1179.698119,13.0414768,346.1125856,5.496927517,-0.164781715,0.891649646,NA,188.602522,152.5318507,84.14354144,818.8817557,1.53806388,0.007608603,60.62513256,10.42603162,0.169392056,20.43327357,-0.482463462,29.22466006,120.518497,84.53698171,-0.577889853
CML5,CML5:250040031,282set_CML5,514.4397244,1096.933952,-7.195884666,355.8100227,5.61323895,0.099761271,-0.871001018,0.469299203,196.8482595,168.6439195,88.99439127,877.8326143,0.552958582,-0.187617038,NA,NA,0.16983312,20.87706507,-0.144315902,31.97795229,125.772878,85.47532505,-0.785589992
CML52,CML52:250039812,282set_CML52,536.6863529,1146.030412,20.84554153,333.6265552,5.368104188,1.150018026,1.00614607,NA,173.3664594,173.951562,112.3338777,773.5036201,0.23756653,-0.5501527,60.50267451,10.47320169,0.16996904,20.9945079,-0.78922324,25.92871011,117.0182652,83.36405254,-1.677076254
CML61,CML61:250040175,282set_CML61,540.2371351,949.8585645,33.8301749,387.3768442,5.551810206,1.099838575,1.182320377,NA,179.7738251,160.8109348,85.94557973,814.7423034,0.936695211,NA,59.1514665,10.46598058,0.169058634,23.00870286,0.843382663,32.9701176,131.905874,NA,-0.388344339
CML69,CML69:250040131,282set_CML69,486.6957638,1027.441644,21.41872345,322.3111731,5.482699947,0.208100452,0.300961596,0.669509,191.8161304,146.6138582,77.68131832,831.7514644,1.563291988,0.213783269,59.91155916,10.41688283,0.169947966,21.65475086,0.144759957,29.83205073,116.1066691,80.92456634,-1.18215796
CML77,CML77:250040083,282set_CML77,463.1567066,949.4630089,17.89818942,325.0016425,5.455810201,0.230463056,0.723738551,1.152625691,164.2054852,133.913789,67.40836201,665.2464104,0.121702935,0.053803597,59.09545394,10.54312609,0.170376849,23.7037072,0.628713378,31.98911234,115.7592916,85.94409901,0.049510004
CML91,CML91:250039838,282set_CML91,478.0338169,1005.522145,32.9665384,354.341823,5.507410766,-0.264332123,-0.647136086,0.08204689,198.6888523,142.6295227,72.25948027,677.2683143,0.137458901,0.163193641,60.56610984,10.37130824,0.169510338,20.73640025,-0.096670839,28.74954086,120.1144418,83.48663871,-1.19340244
CML92,CML92:250039767,282set_CML92,471.9563026,973.4807777,9.863177581,316.1555878,5.290987261,1.019692632,0.61326346,0.924403508,182.386907,161.0570741,84.52995585,735.2617882,-0.065136835,0.04730858,60.08193066,10.27751531,0.169365147,22.67004511,0.745897456,31.86546561,135.2338343,83.87589442,0.020771396
CMV3,CMV3:250040191,282set_CMV3,378.9972326,683.5763197,14.42840733,311.9623282,5.505380522,-1.643246906,0.167006338,-0.312547278,159.4460451,101.200938,43.82329077,466.8004604,-1.934884141,-0.976599904,60.86938386,10.74373189,0.17046407,20.39675038,-1.448912809,23.80295229,95.30493009,72.15951655,-1.085463629
CO106,CO106:250039786,282set_CO106,361.8618546,691.910269,19.97548169,249.5198287,5.161409624,-0.182748774,0.964616439,-0.487447378,160.0505606,104.3539298,41.38268411,462.9652832,-1.841538196,-0.458699656,61.97284277,9.71160913,0.170609612,20.1660536,-0.735393315,27.31975083,92.55362006,72.57078659,-0.643544123
CO125,CO125:250039800,282set_CO125,384.2267584,729.0642069,28.98957376,284.9646289,5.481153042,-2.208422062,0.308565977,-1.241348499,166.0428606,113.4940699,42.86741084,497.1555504,-1.707065361,-0.226353866,59.9889811,11.16138003,0.169084627,16.91350375,-1.515169301,23.49167851,82.38253696,76.34315486,-1.197390135
CO255,CO255:250040207,282set_CO255,360.327463,674.0511553,10.16089574,235.8801501,5.200411782,-1.78075342,-0.726031466,-1.897276358,139.7771915,122.7078456,54.85252653,483.7147825,-1.649161354,-0.484613499,58.34794217,11.62657003,0.168881892,21.33898596,-0.528631626,28.27431289,118.1487183,84.24804968,-0.163808342
D940Y,D940Y:250040091,282set_D940Y,487.2066633,1029.109387,36.20268819,381.9646423,5.546655542,0.172337968,0.020928752,0.727780572,198.5994198,141.6334389,77.39595842,770.6285463,0.643495235,0.494078743,57.08218719,11.00934748,0.169700501,21.66910147,-0.325675488,27.8923997,124.5891545,85.83275729,-1.108407324
DE_2,DE_2:250039746,282set_DE-2,461.5792534,901.0659199,27.88195162,359.1724797,5.594541156,0.340362756,0.207563132,0.727780572,170.8890101,123.6674624,56.93390367,598.3861227,0.242227649,-0.17551825,60.98143538,9.578170643,0.169720377,23.63342063,1.191134728,35.79550215,132.0301316,79.47884901,0.440055666
DE1,DE1:250040061,282set_DE1,466.8869697,926.1131725,17.69208776,345.4790866,5.535254219,0.86333383,0.741712345,0.412102941,156.4710179,131.4417562,70.46332057,626.9308075,0.452615245,0.099738676,60.03223689,9.907782111,0.171039635,22.31821606,0.740261172,35.5436613,141.4159264,95.16350206,0.063876849
DE811,DE811:250040133,282set_DE811,481.5233582,950.7738152,13.93653396,318.2632489,5.40495563,-0.893236129,-0.725083248,-0.698418888,169.7661474,151.5942775,78.53739801,632.564676,-0.919296446,0.194620792,57.8937714,11.28717429,0.169566022,21.70706254,-0.463836298,28.65486762,119.1811653,83.95269716,0.286119379
E2558W,E2558W:250040203,282set_E2558W,462.4000561,966.4290736,54.52384634,382.903091,5.569817514,0.224031668,0.631083053,0.992492123,187.6269406,137.512733,67.21377054,716.4395644,0.610416016,0.107721291,62.19401466,9.932301819,0.169962377,17.84158791,-1.21791844,25.86211144,137.676852,100.6866234,-1.19644519
EP1,EP1:250039831,282set_EP1,375.2855372,713.3325331,24.29005526,233.2305317,5.098837057,0.408113765,0.419520375,0.321608689,123.7502441,99.79791692,46.57708951,460.7126234,-0.411136948,-0.233265549,59.88796634,10.25962029,0.167931051,22.13397631,-0.398442989,26.00093599,97.14107661,75.30736647,-0.893354844
F2834T,F2834T:250040042,282set_F2834T,454.0109474,898.2801556,21.27936032,433.4519747,5.771432579,-0.239735215,0.576513518,0.499241166,191.4073546,127.190223,58.5622052,683.5257025,-0.625435997,-0.281791613,60.57107592,9.330225892,0.169510095,20.86569022,-0.25107884,28.59010106,115.3249025,84.83255766,-1.12484777
F44,F44:250040153,282set_F44,492.3585758,1022.750661,44.58925861,363.9231101,5.465149745,1.240212282,0.979604222,1.138992991,176.9252328,157.5707806,95.37363195,706.8932176,-0.863339565,-0.407566923,59.44314359,11.14903784,0.168983077,20.96972967,-1.095072528,23.42112847,88.13083215,60.76438639,-0.439997051
F6,F6:250039789,282set_F6,505.4174867,1054.280372,13.58973106,392.5429507,5.557032677,1.635936779,1.44950139,1.495062796,192.2456755,139.7363582,90.43531693,735.1525134,0.570167213,-0.163085222,59.59366387,11.49940568,0.170129507,18.96123606,-1.198469862,24.99220138,118.6885332,83.93866258,-1.381626121
F7,F7:250039830,282set_F7,365.8987535,666.309034,15.25077076,294.5587614,5.530012815,-2.765685957,-1.980898856,-2.007008971,161.3391959,88.31289203,40.09416822,489.9697452,-2.012421729,-0.826386419,59.07397794,10.81275076,0.17132867,18.87751684,-1.179635356,25.87460831,108.2226156,74.69090681,-1.23390958
GA209,GA209:250040014,282set_GA209,489.4235286,1053.98777,45.7361981,345.5306595,5.439336936,1.865382417,1.068362917,1.305962885,172.0291519,139.6412712,81.39099698,678.1026327,-0.666757891,-0.28532878,61.70849201,10.36323277,0.170345488,20.69983404,-1.400734259,24.48372523,95.9286533,68.25870817,-1.337883943
GT112,GT112:250040054,282set_GT112,506.3986387,1069.001492,10.02204055,263.7263126,5.28530051,1.060153353,0.784728149,1.083728247,154.0369288,147.7568771,78.08730769,678.841626,0.962166879,-0.242453783,61.03661149,9.255287763,0.170104969,19.92245463,-0.250877357,28.51184091,100.0153951,82.67618764,-1.597803776
H105W,H105W:250040018,282set_H105W,429.8250016,840.6625847,31.19501564,311.4453509,5.475518975,-0.542232233,-0.340371973,-0.568078791,152.3187483,126.520919,65.83551393,692.5600211,-0.44218794,-0.800887622,57.45382318,10.22755663,0.170400802,22.07641231,0.614366461,32.03657525,126.6747607,91.45650469,0.466640845
H49,H49:250040032,282set_H49,439.4948772,858.1706954,22.57382693,306.3589411,5.359461683,0.023674612,0.498157864,-0.155281428,176.5274311,126.1941391,59.13292499,666.8560203,0.228005176,-0.564482101,61.95223891,10.61499401,0.170603424,19.97991176,-1.209858675,29.04350814,111.924181,84.27718584,-0.088034297
H84,H84:250040171,282set_H84,472.2941398,892.71865,42.86132048,272.8716381,5.293662828,-0.992336108,-0.767444611,-1.433347979,164.5729511,123.2058875,48.85996869,530.2544389,-1.563602321,-0.463601921,59.95353989,10.45297761,0.169269469,20.42283801,-0.440816413,31.37326688,106.1932868,84.40406062,0.455101614
H91,H91:250039804,282set_H91,446.1478569,882.4733134,19.92914846,331.1498233,5.475104304,0.062480287,0.064938034,-0.717227942,170.0238487,138.6451873,75.11307924,692.8617257,-0.472250617,-0.402816471,60.00860146,10.52716425,0.170134009,20.34751543,-0.175184951,31.86663494,123.5923719,89.86174563,-0.289736042
H95,H95:250039837,282set_H95,452.0435411,908.2050804,26.92462002,321.1530343,5.387314808,0.667672923,0.36524836,0.575122039,192.6368775,126.692181,61.41580417,643.5785362,-0.028224468,-0.103205402,61.11782053,10.15712758,0.171172307,21.54358867,-0.24194536,30.35919047,114.7873977,82.99024853,0.365905351
H99,H99:250040040,282set_H99,430.5025036,831.8608137,19.83886652,248.0356533,5.268492038,-1.125557584,-1.277791332,-1.111704814,170.1907794,104.7783362,39.72845197,571.9378558,-1.479396419,-0.513432102,NA,NA,0.169378951,21.91958224,0.12241215,27.63609051,108.9627928,75.40119681,-0.949910382
HI27,Hi27:250040013,282set_Hi27Goodman-Buckler,489.5998668,1046.316184,6.467784663,304.782089,5.406133042,0.913442223,0.576513518,0.816267699,156.900563,155.080571,91.37859339,733.1426193,-1.206857059,-0.132534046,60.14790759,10.70045927,0.169561301,20.14921559,-0.847434092,25.65644671,108.5149625,74.17169087,-0.006212165
HP301,HP301:250040193,282set_HP301,437.5782688,868.9674099,24.73234548,355.9924974,5.434050134,0.785592262,1.188523842,1.002081237,170.7891887,132.9177051,75.11307924,663.8367315,-0.596194387,-0.772051631,57.82396139,9.78656411,0.171153012,19.31737469,-1.013847326,24.56790605,124.5729685,82.83861161,-0.481883049
I137TN,I137TN:250039825,282set_I137TN,466.2462141,968.7839239,21.27714678,314.7095503,5.416390122,0.352703887,0.830666472,1.190951703,167.582502,128.4353278,67.12300212,700.4576259,-0.600642138,-0.044930964,60.44334818,10.64148128,0.169242108,20.62112391,-0.89511493,28.92596975,113.0062972,83.86926491,-1.115738363
Il677a,Il677a:250040074,282set_i1677a,476.4133709,896.3107737,25.3178333,297.3767511,5.164527258,1.157776645,0.020928752,NA,157.5506657,118.1962981,52.18904895,496.454632,-1.132605634,NA,59.82071552,10.33128049,0.170473952,21.55010748,0.008373758,28.30065026,123.3717524,85.64487824,-0.21679455
I205,I205:250040145,282set_I205,441.5650457,867.7859407,21.05019129,314.0280407,5.434678584,-0.388937713,-0.022799534,-0.964435706,166.043423,111.5019022,53.14036715,577.6256646,-1.269053849,-0.597333283,60.39640185,10.61915219,0.169632844,20.34022721,-0.813620103,28.58366097,88.97056324,60.10646302,-0.020999262
I-29,I29:250039824,282set_I29,392.521319,758.722987,11.57058175,321.5742148,5.508241284,-0.447996695,0.373004537,-1.31125009,172.7937326,115.9842796,58.84756509,605.0330249,-1.30241615,-0.960693424,60.40440751,10.46364581,0.16911424,21.59801344,-0.765724301,26.89225579,100.3408953,75.64854136,0.282933736
IA2132,IA2132:250040173,282set_IA2132Goodman-Buckler,415.8528084,796.2334027,13.58118865,344.8765444,5.58450569,0.619281729,1.22923516,0.157898111,191.693718,118.4589803,48.14739256,545.9382507,-0.768386797,-0.48303829,56.70745494,12.13586904,0.167687763,19.26119508,-1.230068811,25.66791519,112.6255091,80.39061161,-0.200390035
IA5125,Ia5125:250040164,282set_Ia5125,435.4960076,834.5151545,16.59038525,209.0073819,4.991155778,0.285100139,1.684715295,1.305962885,157.7513024,91.04903728,39.18854983,535.4705043,-1.978872905,-0.791763705,NA,NA,0.168030956,20.85111895,-0.730645322,25.72421563,98.30906646,70.22437843,-0.385620765
IDS28,IDS28:250039827,282set_IDS28,438.463786,863.6987856,22.96798252,284.0322298,5.350227392,1.185003787,0.929407528,1.504824995,153.8143142,138.4134125,85.16325235,577.9462734,-1.912085544,-0.871080887,61.27513002,10.51384416,0.168587294,18.51897755,-1.692402987,23.88163795,101.0867818,71.60146774,-0.364629075
IDS69,IDS69:250040148,282set_IDS69,464.2711417,903.8819248,27.76024134,276.4057839,5.280632167,0.998724538,0.498157864,1.090162424,140.4082845,89.83707835,48.003889,544.86198,-1.066552095,-0.397017785,60.23459211,9.605186735,0.169930504,18.47947374,-1.808855987,22.5892763,109.4569708,81.52861649,-1.407296148
IDS91,IDS91:250040055,282set_IDS91,439.1652799,846.2426744,33.72554066,312.6516311,5.347692566,0.969097567,1.087092756,0.497808883,163.5792431,104.3539298,54.58997203,607.7612462,-0.963022373,-0.765841658,58.32212865,10.22735359,0.170426846,17.48837171,-1.427347332,22.34021921,108.9830549,80.36362202,-1.07417989
Il101,Il101:250040093,282set_Il101,409.3159575,787.6088549,29.24311636,364.453474,5.570728244,-0.027246717,0.388699163,-0.221349411,178.713496,102.6945121,35.31846391,578.2016133,-2.231043292,-0.859454768,59.13931748,11.13890805,0.169147781,19.72355891,-1.325472227,23.81413251,107.8516661,80.26302859,-1.274279446
Il14H,Il14H:250040130,282set_Il14H,404.2795921,818.1061658,19.81121604,373.7987281,5.46371757,0.51318257,0.979604222,-0.025087262,187.752189,141.135397,55.13788643,665.254129,-0.956924074,-0.90881952,59.37049792,11.48148365,0.167522545,20.09375658,-1.08179095,25.68485069,105.5041365,73.57393778,-1.122603952
HY,Hy:250040035,282set_ILLHy,465.0462375,909.1033509,40.5498854,287.1784881,5.308416791,0.210432119,0.289958108,-0.098439156,154.6096557,117.7274263,60.84508438,590.2405592,-1.521151213,-0.775734523,59.86205948,9.957807145,0.16996904,21.86249962,0.357714554,32.77701726,112.3250602,80.31191452,0.446698166
K148,K148:250040184,282set_K148,460.9231758,922.9755415,62.34750559,317.651123,5.325836736,0.918663116,0.91374628,0.59782286,160.8777665,137.8981244,57.7061255,649.3353334,-1.001076709,0.012526214,60.13073357,10.8000306,0.170099701,19.85209804,0.127112689,29.16056039,106.7824434,78.49271898,-1.18354115
K4,K4:250040162,282set_K4,469.8821591,965.2080007,20.10243087,335.915606,5.420651363,1.107674682,1.144792999,0.675890525,174.829884,139.8902921,78.19441593,644.7298957,0.636886553,-0.176417798,59.9428303,10.42667293,0.167925091,20.14005799,-0.389018436,30.14563349,129.5442903,90.5974675,-0.186346499
K55,K55:250039811,282set_K55,451.3819412,896.0276678,20.64795281,282.6095105,5.294094531,0.942590807,0.775801655,0.797241124,148.2888912,118.4744892,58.86667752,598.7506072,-0.912123357,-0.060573016,59.91904839,11.03631693,0.169348296,22.55578466,0.258558278,31.72145362,103.8789777,75.87450974,-0.073264178
K64,K64:250040197,282set_K64,472.8869437,979.8420016,16.86315965,327.7102507,5.500665382,0.319242917,0.373004537,0.65793094,173.1989121,137.4000825,76.26164209,685.5280667,-0.33569932,-0.512736533,61.96745687,9.285451274,0.169611399,23.77630756,0.392856766,31.070117,116.9334049,82.37758493,-0.110557044
Ki11,Ki11:250039815,282set_Ki11,493.0318257,1010.87844,18.32287084,353.7587304,5.616849735,-0.656105974,-0.226648553,0.580142843,186.2333831,128.5285634,71.92155566,774.3768383,0.921851896,-0.165508912,59.19749523,10.66914368,0.168881892,23.80868478,1.009733406,34.52919774,121.7660247,85.05471481,-0.315616418
